Spotify-Song,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,y
https://open.spotify.com/track/3MooAR0niDCEgMVd1UdPjG,0.513,0.558,10,-6.258,0.0554,0.875,0,0.087,200.9,0.482,1
https://open.spotify.com/track/3hU9nGBhYJQwvF8BJ4PUcE,0.612,0.491,0,-7.803,0.0295,0.792,0,0.127,125.912,0.492,1
https://open.spotify.com/track/1ccNLIJMQxsTleaULYWwZD,0.646,0.37,0,-10.98,0.0351,0.825,5.17E-06,0.09,129.914,0.465,1
https://open.spotify.com/track/1sjKlnnw7330Z3OwElPJdz,0.619,0.43,4,-9.716,0.0304,0.716,0,0.207,160,0.379,1
https://open.spotify.com/track/7jbEmYSciVOLX605a2P14Q,0.543,0.445,0,-8.137,0.0277,0.375,1.30E-05,0.0586,143.998,0.152,1
https://open.spotify.com/track/4UD5xrQI4nKftCje1y5Te9,0.67,0.397,8,-10.87,0.0417,0.71,0,0.11,123.969,0.214,1
https://open.spotify.com/track/0hEFpdoj2feFvKNs13MSwa,0.549,0.393,10,-8.691,0.0366,0.589,0,0.136,129.521,0.352,1
https://open.spotify.com/track/6WOwRdX67b4VKujGIal4tK,0.412,0.205,5,-11.245,0.0316,0.858,0,0.104,175.942,0.297,1
https://open.spotify.com/track/4x9retP0JqKa35zZZhNhNS,0.545,0.316,6,-9.449,0.0314,0.614,5.85E-06,0.0896,132.882,0.0978,-1
https://open.spotify.com/track/42suymP38HAIBl0wiDfpst,0.637,0.556,4,-8.768,0.0386,0.295,2.10E-06,0.218,135.104,0.359,1
https://open.spotify.com/track/5l94Up12BJSjhH7Mhr2ji4,0.554,0.408,0,-10.609,0.0317,0.27,6.53E-06,0.26,111.821,0.17,1
https://open.spotify.com/track/1tAx6KsKCG7q5wFa0CYaPz,0.701,0.481,2,-8.113,0.0337,0.742,0,0.174,133.963,0.333,-1
https://open.spotify.com/track/7EoyERNueJuFlQbyrRB0US,0.601,0.316,7,-9.55,0.0365,0.876,2.64E-05,0.365,130.118,0.375,1
https://open.spotify.com/track/4iWvmSCZ0vw3darzWc1qkX,0.505,0.434,11,-8.439,0.0361,0.442,0,0.126,133.12,0.342,1
https://open.spotify.com/track/1VY48jCBWuapKl0N5MXoJD,0.73,0.335,2,-10.13,0.0405,0.674,0,0.177,138.075,0.332,1
https://open.spotify.com/track/7jFNX9aTdcQfhIgUVE02hi,0.551,0.297,7,-14.998,0.0317,0.737,0,0.231,80.188,0.237,-1
https://open.spotify.com/track/2AllsVsmrJkEwXPXwDBCQu,0.635,0.35,7,-10.591,0.0284,0.754,0,0.0743,130.067,0.307,1
https://open.spotify.com/track/473vCEDYCgaMNmbRgwD63p,0.585,0.353,0,-12.556,0.0299,0.738,0.000194,0.26,112.983,0.286,-1
https://open.spotify.com/track/66PRsfnL6oC2UpEolczirh,0.597,0.553,6,-8.857,0.0284,0.0704,1.41E-05,0.0587,143.898,0.303,-1
https://open.spotify.com/track/4eyuOoPI6HjtI7HWRXddap,0.709,0.472,2,-11.409,0.0318,0.601,0.125,0.14,118.202,0.229,-1
https://open.spotify.com/track/3stOPnoN5QvjoNT057TxcP,0.572,0.435,4,-8.819,0.027,0.201,0,0.203,93.996,0.381,-1
https://open.spotify.com/track/5Esfyxn4H09WgJ2KVrpyXq,0.438,0.434,2,-11.665,0.0317,0.26,2.24E-06,0.351,73.047,0.466,1
https://open.spotify.com/track/4h4AEqy0iBbjdlbtWvIx5O,0.879,0.95,5,-6.375,0.0746,0.000161,0.806,0.0714,126.903,0.615,-1
https://open.spotify.com/track/4IlqQhaxrGPxmg35YcXXuS,0.751,0.727,10,-9.789,0.0304,0.0442,0.0338,0.1,119.982,0.28,-1
https://open.spotify.com/track/4vP5AQEH20l7zXfkdMCtzX,0.832,0.677,11,-8.78,0.105,0.00338,0.0153,0.0494,128.017,0.384,-1
https://open.spotify.com/track/6WkJ2OK163XXS2oARUC9JM,0.72,0.741,10,-6.529,0.0287,0.101,1.41E-05,0.289,119.896,0.357,-1
https://open.spotify.com/track/3YXIVMQLRRq2K7kxC7UYx6,0.791,0.801,4,-6.344,0.07,0.00531,0.189,0.509,124.985,0.609,-1
https://open.spotify.com/track/0s2Zkseo3fQldECdroC5wt,0.703,0.949,11,-8.06,0.0533,0.00294,0.895,0.109,132,0.262,1
https://open.spotify.com/track/10QGhgqQm0I2Y9maxrM7T6,0.803,0.84,1,-7.715,0.0852,0.017,0.0936,0.114,122.543,0.943,1
https://open.spotify.com/track/3os91rpisb64LD1SWHHnvs,0.803,0.781,6,-7.419,0.0461,0.0312,0.114,0.0793,123.995,0.462,-1
https://open.spotify.com/track/3yilgLESv6zoBnGPsRM7Qh,0.833,0.928,9,-5.17,0.0583,0.0308,0.0974,0.109,125.997,0.912,-1
https://open.spotify.com/track/499H3An7EsRyqUcOGTxzku,0.906,0.918,5,-8.041,0.0839,0.000146,0.845,0.116,126.953,0.51,-1
https://open.spotify.com/track/4a2VdX9fRz3mFuEP17TnEn,0.762,0.898,7,-6.208,0.142,0.000564,5.12E-06,0.122,126.657,0.349,-1
https://open.spotify.com/track/4cySojfOiZ9KXfOvQPLK9J,0.72,0.836,5,-6.402,0.128,0.0022,0.743,0.088,135.379,0.499,-1
https://open.spotify.com/track/0vryyKyxCFXT0gg670yNEw,0.7,0.725,4,-11.433,0.0492,0.0439,0.851,0.125,116.824,0.129,-1
https://open.spotify.com/track/50TVKYY0LRQAqKI8EfBqzC,0.803,0.654,0,-10.071,0.0468,0.00349,0.733,0.0859,128.007,0.435,1
https://open.spotify.com/track/796T2ROxTNibXRjVhjSzCa,0.718,0.93,7,-4.532,0.038,0.0026,0.0176,0.0363,128.736,0.697,1
https://open.spotify.com/track/3DqZ0iI2dxy112aXUGj3rn,0.742,0.842,0,-7.68,0.0411,0.137,0.768,0.145,129.825,0.593,1
https://open.spotify.com/track/4cId03qMA9VLM8E92kYLEn,0.827,0.659,7,-9.453,0.291,0.0234,0.00399,0.0747,126.02,0.556,1
https://open.spotify.com/track/3s1hZZJQrQvwFH04v4QSpK,0.799,0.855,11,-8.169,0.0717,0.00439,0.862,0.0652,128.365,0.522,-1
https://open.spotify.com/track/1VN4EUfSdBO9mictRIDFiL,0.7,0.765,9,-7.136,0.05,0.000319,0.424,0.0642,125.813,0.419,-1
https://open.spotify.com/track/65EBIxct6KqP1Tm5jrOzex,0.816,0.747,9,-8.058,0.348,0.000323,0.231,0.136,120.976,0.389,1
https://open.spotify.com/track/6ZRA5uk11p6M8cJBtoyq6N,0.844,0.58,10,-10.384,0.0769,0.00053,0.375,0.289,123.998,0.285,-1
https://open.spotify.com/track/74oBQ9l3m1Q32dAtQ4zrlb,0.673,0.895,11,-6.987,0.0553,0.00329,0.21,0.16,126.027,0.655,-1
https://open.spotify.com/track/09IT6ZbPsY5EioVEqeyq4j,0.878,0.737,2,-7.979,0.0817,0.000271,0.445,0.11,123.993,0.235,1
https://open.spotify.com/track/1E8hMeQvfgvQPjN3BZ2viF,0.767,0.686,7,-10.476,0.0461,0.0681,0.91,0.111,114.07,0.565,1
https://open.spotify.com/track/4mNwbj8hTUjbyZSHdQVIuL,0.654,0.605,11,-10.795,0.0494,0.212,0.925,0.0931,112.177,0.708,1
https://open.spotify.com/track/6fSdR81YvNG8Wo6i2ytLPR,0.829,0.332,11,-13.837,0.047,0.0125,0.294,0.0918,128.627,0.448,-1
https://open.spotify.com/track/3ylER3O8efY7RdeZHZuexW,0.688,0.865,5,-8.77,0.0341,0.0111,0.491,0.226,125.01,0.439,-1
https://open.spotify.com/track/1625ER4xx3r4P8kBcOCVPY,0.656,0.899,1,-5.095,0.0303,0.00201,0.0969,0.0991,124.451,0.544,1
https://open.spotify.com/track/4706xUPwNxD438vIJ3ELxq,0.782,0.575,7,-11.613,0.0279,0.034,0.0153,0.109,114.027,0.777,1
https://open.spotify.com/track/5eAymAmVU6CyejjFJxvcMI,0.785,0.907,4,-4.15,0.118,0.0156,1.14E-06,0.513,122.311,0.565,-1
https://open.spotify.com/track/6woNKl0LjOgZfbTAibIz3c,0.781,0.833,11,-5.732,0.0388,0.0138,0.0683,0.52,111.787,0.826,1
https://open.spotify.com/track/6r0Ryr7Retl1BpvBDmgAGD,0.645,0.706,0,-8.042,0.0277,0.101,0.000769,0.125,125.924,0.797,-1
https://open.spotify.com/track/5o97IsOGSYy67xqIxSprpL,0.77,0.767,6,-6.978,0.0335,0.00737,0.000894,0.0716,119.995,0.486,1
https://open.spotify.com/track/5eFCFpmDbqGqpdOVE9CXCh,0.638,0.742,7,-11.421,0.0485,0.0111,9.45E-05,0.0762,120.772,0.698,1
https://open.spotify.com/track/7wlDCYTcXbNYF9RsKN5lpp,0.897,0.32,1,-13.873,0.0539,0.113,0.0841,0.107,110.019,0.672,1
https://open.spotify.com/track/0YMjD67mXcX6wLj6bm9KTi,0.803,0.843,11,-9.254,0.0668,0.0028,0.68,0.107,124.002,0.504,1
https://open.spotify.com/track/4Hi9ZjMdPFx8Jb43YYOY4Q,0.909,0.513,1,-6.997,0.0432,0.147,0.0204,0.15,110.015,0.746,1
https://open.spotify.com/track/2VAMRYzi5TM5GChU6pTtIE,0.938,0.424,1,-10.299,0.059,0.146,0.00209,0.262,110.783,0.652,1
https://open.spotify.com/track/6WnWvRVzXJWEHxkhDKmt8u,0.774,0.744,4,-8.171,0.0632,0.00327,0.00416,0.0858,124.015,0.618,-1
https://open.spotify.com/track/6DfNpwa9J95Rfwge9Jqqq5,0.815,0.768,6,-7.122,0.0374,0.00254,0.755,0.712,125.021,0.65,1
https://open.spotify.com/track/3bX36CK7B1HCckuLzqIGkG,0.837,0.934,0,-3.575,0.0876,0.0116,0.627,0.38,124.044,0.847,1
https://open.spotify.com/track/2EZCkNmmQBHyJootJZx4Du,0.805,0.822,11,-9.168,0.0617,0.00301,0.682,0.107,123.995,0.439,1
https://open.spotify.com/track/3cdy1jK0wLr6R2nAo0oIXy,0.845,0.427,11,-10.195,0.0425,0.0246,0.211,0.0786,128.598,0.451,-1
https://open.spotify.com/track/2DHofj3iqeGDKQwmZRuPbZ,0.799,0.725,9,-6.841,0.0332,0.00168,0.0874,0.0993,130.036,0.82,1
https://open.spotify.com/track/3be3cYFQXmPnR326xkKoDU,0.905,0.676,10,-4.349,0.0518,0.219,0.0774,0.116,115.976,0.776,-1
https://open.spotify.com/track/0eEetrf262BbkHOw2LBEuV,0.782,0.669,10,-6.133,0.17,0.00184,0.273,0.0461,125.131,0.606,-1
https://open.spotify.com/track/7AoA5I4mgGd9Qeyq3dnqYf,0.912,0.587,10,-8.906,0.0579,0.00104,0.000888,0.159,123.011,0.289,-1
https://open.spotify.com/track/4b5QHhUld8ba26ZJEHawFW,0.687,0.505,9,-12.141,0.0494,0.0959,0.9,0.0888,114.775,0.677,-1
https://open.spotify.com/track/40JBwyos6icQnW7Gyv9OEn,0.757,0.805,7,-11.558,0.0333,0.0999,0.911,0.112,119.493,0.772,1
https://open.spotify.com/track/0DwAc0Z8Td3jv5frUznqu1,0.71,0.616,0,-16.306,0.116,0.0344,0.225,0.0936,120.385,0.398,1
https://open.spotify.com/track/5ygDXis42ncn6kYG14lEVG,0.829,0.886,8,-1.746,0.112,0.259,0,0.0559,115.056,0.777,1
https://open.spotify.com/track/3N6kzbnfpTPB5J9NAGc1rU,0.696,0.227,1,-11.763,0.042,0.866,1.25E-05,0.0794,87.88,0.284,1
https://open.spotify.com/track/4ofg4Jc82bXC8PdoMrglgg,0.688,0.311,0,-10.708,0.0353,0.888,1.93E-06,0.361,115.573,0.36,1
https://open.spotify.com/track/2q4PnncxGIm1oVQzu6hS2d,0.8,0.573,0,-7.145,0.0501,0.6,2.15E-05,0.177,132.108,0.539,1
https://open.spotify.com/track/0dF7HP4wDwxCtID3mXpdYX,0.711,0.396,0,-11.266,0.0486,0.829,3.00E-05,0.119,199.955,0.969,1
https://open.spotify.com/track/679VCjP1C3DBkVBEeB34yU,0.816,0.565,9,-11.555,0.036,0.352,1.38E-05,0.0768,119.983,0.965,1
https://open.spotify.com/track/7eKpWdTDReOTNn1mXPyuzf,0.72,0.85,7,-3.939,0.0936,0.0827,0,0.113,95.519,0.405,1
https://open.spotify.com/track/1nTBgueuGtO762MadGoWvZ,0.959,0.2,4,-12.65,0.155,0.8,0.00398,0.0842,119.925,0.717,1
https://open.spotify.com/track/5R3XZ1gOX4vJzj9gA9eT7Y,0.435,0.0668,0,-25.339,0.044,0.924,0.00161,0.11,80.059,0.077,1
https://open.spotify.com/track/06WXThOJhXZymb46QVC7xg,0.604,0.294,7,-11.912,0.0305,0.798,0,0.0803,143.086,0.537,1
https://open.spotify.com/track/2Gwr0pH5khUHZDhFpyM1iS,0.864,0.277,0,-11.172,0.125,0.556,0.0115,0.0896,120.011,0.905,1
https://open.spotify.com/track/6YQ7aPJhk0MGpwoKfFAEbS,0.941,0.387,9,-11.92,0.0427,0.184,2.88E-05,0.157,125.021,0.965,1
https://open.spotify.com/track/5xm1RqXrvkr6H4a7shEtVu,0.952,0.322,10,-11.807,0.0462,0.38,0.0213,0.173,107.895,0.983,1
https://open.spotify.com/track/7zD97mcPo9fng0aJqUhFvd,0.779,0.587,7,-8.131,0.0721,0.33,3.85E-06,0.0792,199.956,0.908,1
https://open.spotify.com/track/2R5iTxkCln6NLTw6l0kjWw,0.866,0.387,4,-11.011,0.0345,0.403,0,0.145,94.976,0.79,1
https://open.spotify.com/track/3ciFr74QKEGLDchNPvzNlP,0.529,0.215,2,-17.415,0.0345,0.883,0.000166,0.108,119.823,0.152,1
https://open.spotify.com/track/7BAWU4mDtZdn0SiKySxoSw,0.801,0.394,2,-9.518,0.0401,0.707,0,0.193,111.933,0.931,1
https://open.spotify.com/track/76r1P6yfRpuicgw5pxTvae,0.932,0.174,7,-12.107,0.06,0.585,0,0.064,100.012,0.935,1
https://open.spotify.com/track/7FsaW7dOtE1Uvd1hUPloh1,0.853,0.744,1,-5.835,0.0357,0.173,0.0295,0.137,107.604,0.969,1
https://open.spotify.com/track/6cKlr2BOXBaqiuaHUY5Zwo,0.919,0.289,2,-12.244,0.048,0.586,3.19E-06,0.075,100.042,0.866,1
https://open.spotify.com/track/5txSLkf7BeYIgTtUnVDDG8,0.704,0.479,1,-12.362,0.0348,0.292,1.14E-06,0.0419,199.841,0.936,1
https://open.spotify.com/track/6jNrjFCd9h9jBdGomb7LRN,0.776,0.19,2,-12.174,0.0449,0.528,4.38E-05,0.172,109.807,0.372,1
https://open.spotify.com/track/4SksREPSXHLL0QG4HLyBYD,0.354,0.149,2,-13.591,0.0446,0.919,2.58E-05,0.356,183.021,0.329,1
https://open.spotify.com/track/0IFsLnfYy0whZPT1A28eGj,0.458,0.0321,4,-23.322,0.0479,0.983,0.911,0.0983,80.426,0.214,-1
https://open.spotify.com/track/1rNgLcVhVTTKKmHBH8nQlt,0.908,0.253,10,-10.474,0.0587,0.441,0,0.115,131.799,0.962,1
https://open.spotify.com/track/3bEnBCk2eeDrVQbolK6gt7,0.77,0.268,10,-14.077,0.0465,0.174,0,0.196,92.128,0.886,1
https://open.spotify.com/track/7gH0AalGuL5JdoIv2CrBM4,0.973,0.294,0,-13.072,0.0742,0.184,0,0.163,110.998,0.973,1
https://open.spotify.com/track/6xfOJl9l0Gc5WxjmBAvQsA,0.516,0.351,0,-11.012,0.044,0.709,8.61E-05,0.116,159.757,0.796,1
https://open.spotify.com/track/097ftnCPnGHhn93lS0HHlO,0.459,0.206,0,-9.694,0.0282,0.673,0,0.294,160.072,0.354,1
https://open.spotify.com/track/1k95ZBpBH1e8ZG61pjYwih,0.687,0.312,0,-11.89,0.0336,0.642,4.71E-05,0.1,160.019,0.849,1
https://open.spotify.com/track/4ThaT2zAl53ah6uxOdWUMs,0.614,0.48,7,-10.024,0.0267,0.0167,0,0.334,150.101,0.633,1
https://open.spotify.com/track/6tPA07JAS9p9mEOVhLdFJp,0.931,0.413,9,-11.014,0.0485,0.212,0,0.112,96.057,0.961,1
https://open.spotify.com/track/7toZuecF36JJeBq1faE2Xt,0.77,0.83,9,-5.472,0.0326,0.0562,0.000185,0.0308,126.089,0.98,1
https://open.spotify.com/track/4fk8LPG99lRnwSg2iFJl5d,0.814,0.386,2,-7.959,0.0368,0.643,1.22E-06,0.0634,111.853,0.961,1
https://open.spotify.com/track/6tvZ0W9XvXEKpQsk4P5vro,0.93,0.319,9,-12.852,0.0422,0.552,0,0.0907,130.009,0.732,1
https://open.spotify.com/track/4izXmYE9U6clkv5uAyVEN7,0.867,0.729,1,-6.616,0.0373,0.249,0,0.0802,120.129,0.793,1
https://open.spotify.com/track/79K0jW3jcIXcw5WZnhDJWO,0.969,0.296,7,-15.952,0.0654,0.504,0,0.0934,110.153,0.968,1
https://open.spotify.com/track/4hUNk04wpQu0jFfrq6zQna,0.852,0.509,2,-5.708,0.147,0.441,0,0.15,139.696,0.966,1
https://open.spotify.com/track/4jbFdoR43axNgUz4SE3Vnd,0.737,0.516,0,-5.829,0.357,0.565,0,0.424,125.511,0.961,1
https://open.spotify.com/track/5c6kyPkschzliAgwan2hxw,0.948,0.207,0,-14.49,0.0729,0.68,0,0.082,132.059,0.863,1
https://open.spotify.com/track/3NEgsdTwk3tIjt6x4d2VzE,0.715,0.217,5,-10.499,0.0319,0.822,0,0.102,119.902,0.509,1
https://open.spotify.com/track/2v4Tr06c6pj4omEgluFfIh,0.873,0.575,2,-9.233,0.0637,0.175,0.000546,0.319,112.044,0.862,1
https://open.spotify.com/track/4jKlouPlVZOkuRwyBpgLPN,0.94,0.213,3,-10.181,0.0855,0.418,0,0.0893,133.095,0.832,1
https://open.spotify.com/track/7e6klfDDVfvPDmx6fwXYN0,0.747,0.395,7,-11.447,0.0453,0.222,0,0.047,148.139,0.702,1
https://open.spotify.com/track/6T15qWkGDGlE9vTkvoT4oZ,0.956,0.34,6,-10.195,0.0487,0.0614,0,0.0596,116.006,0.593,-1
https://open.spotify.com/track/56kocFnAY5vjFJdp2WP7S5,0.687,0.642,5,-5.279,0.0516,0.647,0,0.23,57.654,0.91,1
https://open.spotify.com/track/1eSmVO3UxWPfle5XCFzzDf,0.82,0.386,0,-13.189,0.0511,0.234,0.00236,0.107,119.995,0.969,1
https://open.spotify.com/track/4uxhJp1bmlq4CbcIdazq5s,0.884,0.447,0,-12.783,0.0736,0.753,5.89E-05,0.1,119.995,0.979,1
https://open.spotify.com/track/5qS1nvrq4PHSUAiOQMexYl,0.756,0.666,0,-10.257,0.0339,0.787,6.56E-05,0.0788,99.995,0.964,1
https://open.spotify.com/track/1Z7tsmCvV0QboBo37Iykri,0.757,0.525,5,-9.651,0.0428,0.519,0,0.11,204.09,0.97,1
https://open.spotify.com/track/0Xzibp4sColB67CPXM7Dm2,0.624,0.443,11,-7.544,0.3,0.799,0,0.108,97.857,0.569,1
https://open.spotify.com/track/7D7e6hm2LiNd6nLuJF6K9Q,0.845,0.398,5,-15.781,0.268,0.872,0.00713,0.159,109.996,0.482,1
https://open.spotify.com/track/6lft9WPolzGl1c0sxWAMsZ,0.816,0.487,4,-8.059,0.314,0.168,0,0.176,141.015,0.479,-1
https://open.spotify.com/track/0yKiMguQ0krHIg1mnZxHaC,0.88,0.309,11,-17.457,0.394,0.252,0,0.0804,139.991,0.592,-1
https://open.spotify.com/track/4Fmr4dbY1sZiX77ZbljNFC,0.875,0.593,7,-10.261,0.394,0.136,0,0.104,144.028,0.466,-1
https://open.spotify.com/track/7e2g5qtwQQwgF7SgaD5fBX,0.502,0.497,9,-8.933,0.285,0.0275,0,0.593,91.972,0.202,-1
https://open.spotify.com/track/1xIqDFx3KdByBnKMlTECcM,0.813,0.481,1,-6.71,0.231,0.217,0,0.0931,140.122,0.842,1
https://open.spotify.com/track/3JvKfv6T31zO0ini8iNItO,0.445,0.537,4,-8.532,0.04,0.695,1.65E-05,0.0944,122.769,0.131,-1
https://open.spotify.com/track/5wwPdWKbDEiybmWkZqsGGn,0.54,0.585,8,-7.563,0.309,0.198,0,0.147,100.289,0.516,-1
https://open.spotify.com/track/0wCWfjqo0FV1CDseDGD0cV,0.695,0.552,1,-9.271,0.434,0.183,0,0.154,142.818,0.665,-1
https://open.spotify.com/track/3Wpxp6H9X7VQ2Rqfa5QcQN,0.775,0.709,4,-8.017,0.158,0.285,0.000222,0.105,142.108,0.617,-1
https://open.spotify.com/track/0W7brFokN6QtGRNp32RCQP,0.768,0.374,7,-12.49,0.723,0.288,1.67E-06,0.111,75.503,0.398,1
https://open.spotify.com/track/1ZX0LUTVpuh8YzbQe7WbvU,0.694,0.319,11,-16.541,0.465,0.512,4.83E-05,0.0988,82.107,0.614,1
https://open.spotify.com/track/3jZDWsoxRHzzp3DYV8qeXE,0.55,0.143,3,-15.685,0.241,0.956,0,0.195,74.918,0.224,1
https://open.spotify.com/track/6pe4kkc27IKSkubhLY7a5C,0.54,0.538,7,-10.838,0.389,0.329,0,0.106,97.542,0.607,-1
https://open.spotify.com/track/5e2l2ZAMwHmrkdM4Z6NhAR,0.603,0.204,7,-12.727,0.112,0.479,0.0714,0.642,74.688,0.71,-1
https://open.spotify.com/track/3jTWd38NseaNnSuIK2Ybsp,0.863,0.482,1,-9.132,0.439,0.621,0,0.148,140.021,0.618,1
https://open.spotify.com/track/7z5G2LOdV8okZn4yWg3q5g,0.706,0.552,5,-9.479,0.0833,0.235,0,0.144,142.037,0.835,-1
https://open.spotify.com/track/7pnQ23WgZca9jEfMts9qsR,0.716,0.513,5,-10.159,0.223,0.085,0,0.12,141.894,0.8,-1
https://open.spotify.com/track/3Kim4tV3HTnpaELmIh56lI,0.838,0.454,11,-10.074,0.35,0.734,0,0.102,142.114,0.76,-1
https://open.spotify.com/track/6tgfPk01WoB2cK78rDEq2m,0.746,0.757,7,-5.313,0.268,0.189,0,0.47,141.98,0.961,1
https://open.spotify.com/track/43IYnqZj6slsFqPTmBNS4E,0.904,0.654,11,-9.292,0.345,0.468,0,0.0617,144.966,0.805,1
https://open.spotify.com/track/7u52L92Itro4My0Ut5u8rA,0.798,0.638,0,-7.513,0.247,0.532,1.07E-05,0.321,150.941,0.749,-1
https://open.spotify.com/track/6Jfn2Ut4F7snIXmOp7LLco,0.768,0.606,9,-7.075,0.214,0.085,0,0.117,95.958,0.681,1
https://open.spotify.com/track/19mM8MZLnS27poKhi2vDhn,0.898,0.303,6,-6.68,0.403,0.219,0.000962,0.0633,140.23,0.68,1
https://open.spotify.com/track/3MaHYFW7xgAPIElN7ONfld,0.916,0.401,1,-13.072,0.519,0.659,5.22E-06,0.0818,141.008,0.42,1
https://open.spotify.com/track/7htmRcPbmrY9oenatxz9UL,0.654,0.491,10,-11.715,0.252,0.0809,0,0.369,142.037,0.807,-1
https://open.spotify.com/track/0hVvkB1j1SC9FQHShpQoYU,0.824,0.459,0,-12.061,0.42,0.24,1.06E-06,0.139,137.999,0.4,-1
https://open.spotify.com/track/55XrFge2dEZwYzNl128DwN,0.753,0.355,8,-13.295,0.0898,0.48,0.87,0.122,111.863,0.506,-1
https://open.spotify.com/track/0m1822OsmlmD20BaTpaqDZ,0.887,0.427,11,-11.915,0.282,0.555,0,0.0975,117.042,0.4,-1
https://open.spotify.com/track/1GljONHNvhA1lVr9jmTVkd,0.765,0.468,6,-11.39,0.245,0.616,0.000206,0.095,141.042,0.447,-1
https://open.spotify.com/track/4Et6tUEO7biKxZEfJXpNj1,0.79,0.764,4,-4.685,0.0737,0.0836,0.0871,0.132,123.046,0.473,-1
https://open.spotify.com/track/47gzGfR4JfKC6aT5lM0wpn,0.836,0.617,5,-5.954,0.102,0.537,0,0.102,130.065,0.709,-1
https://open.spotify.com/track/7dbyaRWWFvB9UG2vcwTd3J,0.942,0.441,11,-11.448,0.469,0.493,0,0.138,135.028,0.925,1
https://open.spotify.com/track/4R9LaVoXQvVN6pzka1YZF3,0.871,0.426,8,-12.469,0.142,0.487,0.0545,0.102,131.081,0.296,-1
https://open.spotify.com/track/0SLE0Ym3WhxfHSDR7Qd5pf,0.641,0.436,6,-10.353,0.323,0.636,2.68E-05,0.14,129.08,0.535,-1
https://open.spotify.com/track/1qt1MqjmSLTWwjhn46uDUn,0.716,0.553,1,-10.229,0.139,0.109,0.000214,0.106,112.264,0.217,1
https://open.spotify.com/track/4XeIiGpUBshIfs9yrBDVZC,0.667,0.92,9,-2.71,0.0773,0.00752,0.00232,0.126,114.977,0.146,1
https://open.spotify.com/track/1a3n05oJgk0KiAmdQwbGVb,0.787,0.441,5,-7.976,0.189,0.715,0.000524,0.0636,99.914,0.594,-1
https://open.spotify.com/track/2wVKfgW9jK2cHBEq2q6bpQ,0.62,0.559,11,-8.807,0.441,0.324,0,0.111,144.012,0.325,-1
https://open.spotify.com/track/4MbzauKV2ydtZZjLsPcuTF,0.621,0.411,6,-8.261,0.0333,0.0553,0,0.0816,110.113,0.357,-1
https://open.spotify.com/track/4KlL5Bwlm4yHYxr0B2rHci,0.445,0.179,1,-12.938,0.0396,0.952,0.00056,0.107,72.246,0.119,1
https://open.spotify.com/track/7IITbM93TjfDQYP7wT6E9G,0.648,0.679,3,-10.569,0.0746,0.0479,2.18E-06,0.137,121.925,0.276,-1
https://open.spotify.com/track/6rUtMKEej81ORTGtCpjyOJ,0.683,0.187,10,-13.185,0.0347,0.983,0.00246,0.107,117.92,0.101,1
https://open.spotify.com/track/0iTpQYzJnYgh7kIxyq8A2O,0.537,0.712,5,-5.597,0.0286,0.289,0.00568,0.08,159.871,0.704,1
https://open.spotify.com/track/1rGxG6Y5OgmSwGPRPJv9Q4,0.518,0.126,10,-12.102,0.0431,0.942,0,0.105,75.991,0.166,1
https://open.spotify.com/track/0QzuaeCEEOV40Pn7IvKEny,0.656,0.436,8,-11.141,0.0744,0.845,0,0.221,109.239,0.196,1
https://open.spotify.com/track/2Q3UgGcvhdaX6k13PDNguP,0.468,0.473,1,-8.503,0.0281,0.278,0.00061,0.117,79.055,0.286,-1
https://open.spotify.com/track/522YBf6WqBwJVAe7oHLymu,0.498,0.721,10,-5.232,0.0282,0.136,0.699,0.0933,140.022,0.589,1
https://open.spotify.com/track/4MwKFOZqq0hZbBj9JtJJpj,0.346,0.205,5,-9.301,0.0272,0.916,1.35E-06,0.105,82.85,0.179,1
https://open.spotify.com/track/3DNRdudZ2SstnDCVKFdXxG,0.184,0.00527,1,-37.264,0.0432,0.995,0.887,0.173,170.612,0.151,-1
https://open.spotify.com/track/7zrpoAJte9o12TzawqgdD0,0.241,0.367,7,-7.95,0.0311,0.844,0.00279,0.0873,135.267,0.302,1
https://open.spotify.com/track/1BncfTJAWxrsxyT9culBrj,0.447,0.449,2,-10.634,0.0376,0.934,0.961,0.0697,92.468,0.036,1
https://open.spotify.com/track/3weNRklVDqb4Rr5MhKBR3D,0.191,0.0582,8,-25.398,0.0578,0.961,0.89,0.0941,132.614,0.0454,1
https://open.spotify.com/track/4tHqQMWSqmL6YjXwsqthDI,0.418,0.106,8,-22.507,0.0448,0.994,0.0292,0.179,46.718,0.8,-1
https://open.spotify.com/track/0Dkibk70FDp6t7eOZNemNQ,0.231,0.0297,2,-31.544,0.0579,0.991,0.878,0.0742,131.413,0.07,1
https://open.spotify.com/track/2p5THyuNwpJ9c7ex3TN383,0.304,0.0902,10,-32.824,0.0489,0.903,0.907,0.111,114.487,0.318,1
https://open.spotify.com/track/3IW1HyNymsqTDJ3BgCob0g,0.442,0.47,4,-10.732,0.0439,0.816,0.545,0.445,113.173,0.377,-1
https://open.spotify.com/track/17i5jLpzndlQhbS4SrTd0B,0.275,0.157,7,-18.752,0.0636,0.89,0.842,0.186,73.289,0.304,1
https://open.spotify.com/track/2m2GJpBjQNNphaCgBeoj7R,0.324,0.0186,2,-28.248,0.0476,0.99,0.934,0.105,85.297,0.126,1
